Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
39.0,2.0,0.0,190.5,92.5,2.0,2.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,0.362,125.0,0.4798581674217556
20.0,1.0,0.0,170.2,66.7,2.0,1.0,2.0,2.0,1.0,0.0,1.0,11.0,2.0,0.8759999999999999,122.0,0.6923212065116655
25.0,2.0,0.0,182.9,81.6,0.0,3.0,1.0,2.0,1.0,1.0,2.0,13.0,2.0,0.086,57.0,0.23681767129783374
19.0,2.0,0.0,182.9,74.8,1.0,2.0,0.0,2.0,0.0,1.0,1.0,15.0,2.0,0.4270000000000001,101.0,0.4846545708799044
23.0,1.0,0.0,172.7,83.5,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.593,90.0,0.5514412668847807
29.0,1.0,0.0,182.9,133.8,1.0,1.0,1.0,0.0,1.0,0.0,12.0,13.0,1.0,0.528,90.0,0.5213559215902883
24.0,1.0,0.0,180.3,88.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.732,60.0,0.5122681050907855
20.0,1.0,0.0,167.6,70.8,0.0,3.0,2.0,2.0,0.0,1.0,10.0,14.0,0.0,0.8340000000000001,86.0,0.6475686258471989
19.0,2.0,0.0,182.9,74.8,0.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,0.967,110.0,0.7131427197960806
39.0,2.0,0.0,190.5,92.5,1.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,2.0,0.449,103.0,0.41889408673886425
24.0,1.0,0.0,165.1,73.9,0.0,3.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0,0.71,116.0,0.626418667048115
32.0,1.0,0.0,170.2,104.8,1.0,1.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,0.404,99.0,0.4708018224258251
31.0,1.0,0.0,172.7,78.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,2.0,0.484,84.0,0.5653079474731688
39.0,2.0,0.0,182.9,108.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.937,87.0,0.6288732050727441
27.0,2.0,0.0,167.6,65.3,0.0,0.0,1.0,0.0,1.0,1.0,9.0,13.0,2.0,0.969,111.0,0.7145159709912261
28.0,2.0,0.0,172.7,89.8,1.0,3.0,0.0,1.0,0.0,0.0,4.0,13.0,2.0,0.404,88.0,0.3753190585265312
21.0,2.0,0.0,180.3,73.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,13.0,1.0,0.972,115.0,0.7183851729260948
20.0,2.0,0.0,175.3,81.2,2.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,2.0,0.067,109.0,0.2977509985042813
23.0,0.0,0.0,175.3,83.9,1.0,0.0,2.0,0.0,1.0,0.0,1.0,13.0,2.0,0.028,100.0,0.2619491386193826
23.0,1.0,0.0,177.8,93.9,0.0,2.0,2.0,0.0,0.0,0.0,9.0,7.0,1.0,0.332,91.0,0.5022420288954436
19.0,1.0,0.0,167.6,64.4,0.0,2.0,1.0,2.0,1.0,0.0,11.0,5.0,0.0,0.392,110.0,0.5509887616099904
31.0,2.0,0.0,175.3,91.6,0.0,2.0,2.0,2.0,0.0,1.0,11.0,9.0,2.0,0.787,74.0,0.6764554024426329
44.0,1.0,0.0,172.7,76.2,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.365,111.0,0.3831530275042387
28.0,2.0,0.0,175.3,90.7,0.0,2.0,2.0,2.0,0.0,1.0,8.0,10.0,2.0,0.787,69.0,0.672366674627046
25.0,2.0,0.0,182.9,81.6,0.0,3.0,2.0,2.0,0.0,0.0,6.0,10.0,2.0,0.92,70.0,0.6657105963034666
23.0,2.0,0.0,177.8,90.7,2.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.6679999999999999,62.0,0.5561211856534124
27.0,2.0,0.0,180.3,118.4,0.0,0.0,1.0,0.0,0.0,1.0,12.0,11.0,1.0,0.451,75.0,0.4665489685027293
29.0,2.0,0.0,175.3,81.6,2.0,2.0,1.0,1.0,1.0,0.0,9.0,15.0,0.0,0.006,88.0,0.32381218414501095
43.0,1.0,0.0,170.2,99.8,2.0,2.0,0.0,2.0,1.0,1.0,3.0,12.0,2.0,0.62,93.0,0.5665993699780819
21.0,2.0,0.0,180.3,73.0,2.0,0.0,2.0,0.0,0.0,1.0,11.0,2.0,0.0,0.095,100.0,0.3020282996385022
23.0,2.0,0.0,170.2,93.0,1.0,1.0,1.0,2.0,0.0,0.0,12.0,14.0,1.0,0.478,60.0,0.4626674925596288
49.0,1.0,0.0,175.3,93.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,13.0,0.0,0.453,93.0,0.4883946976057894
36.0,0.0,0.0,177.8,101.6,1.0,0.0,1.0,0.0,1.0,0.0,3.0,12.0,2.0,0.458,91.0,0.4885850420158615
36.0,1.0,0.0,162.6,87.5,2.0,3.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,0.7759999999999999,69.0,0.5426471659881417
28.0,1.0,0.0,182.9,94.3,1.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,2.0,0.767,104.0,0.5747250286813405
44.0,1.0,0.0,172.7,76.2,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.223,74.0,0.4267776082407036
20.0,2.0,0.0,175.3,81.2,0.0,3.0,1.0,1.0,0.0,1.0,7.0,12.0,2.0,0.911,123.0,0.7047370903431762
29.0,2.0,0.0,167.6,76.7,1.0,3.0,0.0,1.0,1.0,0.0,9.0,15.0,2.0,0.069,76.0,0.15752724497285855
36.0,1.0,0.0,175.3,88.5,2.0,2.0,0.0,2.0,1.0,1.0,9.0,0.0,2.0,0.96,115.0,0.7145893831616301
31.0,1.0,0.0,170.2,119.7,1.0,0.0,2.0,0.0,1.0,1.0,10.0,13.0,1.0,0.6459999999999999,125.0,0.6090438518197302
20.0,2.0,0.0,170.2,61.2,0.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,0.064,79.0,0.3453021138216565
28.0,2.0,0.0,172.7,65.8,2.0,0.0,2.0,0.0,0.0,1.0,7.0,7.0,1.0,0.831,110.0,0.6669060666255695
20.0,2.0,0.0,175.3,81.2,1.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.7909999999999999,72.0,0.6182392960455283
23.0,2.0,0.0,170.2,93.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.37,83.0,0.43415057098594506
37.0,2.0,1.0,160.0,85.3,1.0,0.0,2.0,0.0,0.0,1.0,2.0,13.0,1.0,0.97,85.0,0.6952257866389231
22.0,2.0,0.0,177.8,101.6,2.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,0.615,121.0,0.5923314256004261
20.0,1.0,0.0,188.0,87.5,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.014,83.0,0.13281076067655856
36.0,0.0,0.0,177.8,101.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.873,83.0,0.7123555383335191
24.0,1.0,0.0,185.4,81.6,1.0,2.0,1.0,1.0,1.0,0.0,11.0,11.0,2.0,0.334,124.0,0.5392517846375309
21.0,2.0,0.0,177.8,68.5,2.0,1.0,0.0,2.0,0.0,1.0,12.0,2.0,0.0,0.368,88.0,0.35504089413250284
20.0,1.0,0.0,172.7,83.5,1.0,2.0,1.0,0.0,1.0,0.0,9.0,6.0,1.0,0.392,84.0,0.5232466432165419
46.0,1.0,0.0,188.0,86.2,1.0,2.0,2.0,2.0,0.0,0.0,9.0,5.0,2.0,0.225,128.0,0.4916621391857778
30.0,2.0,0.0,172.7,75.7,2.0,2.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.41,122.0,0.5001453776564967
34.0,2.0,0.0,167.6,75.7,2.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.958,120.0,0.6655435141193741
20.0,2.0,0.0,175.3,59.9,0.0,1.0,0.0,1.0,0.0,1.0,8.0,6.0,0.0,0.68,110.0,0.5420118752469014
27.0,1.0,0.0,170.2,84.4,2.0,2.0,0.0,1.0,0.0,0.0,5.0,13.0,1.0,0.293,127.0,0.4470041109281519
19.0,1.0,0.0,167.6,64.4,1.0,2.0,1.0,1.0,0.0,0.0,6.0,7.0,1.0,0.652,117.0,0.6636452497255593
24.0,2.0,0.0,180.3,78.9,0.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0,0.0,0.128,95.0,0.31465176017813595
31.0,0.0,0.0,172.7,92.1,1.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,0.278,96.0,0.4008825272732765
29.0,2.0,0.0,175.3,73.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.314,73.0,0.4727453948930698
20.0,2.0,0.0,170.1,61.2,0.0,1.0,1.0,0.0,1.0,1.0,9.0,11.0,0.0,0.7509999999999999,103.0,0.6307435601362273
23.0,1.0,0.0,180.3,63.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,13.0,1.0,0.436,116.0,0.5766305221410979
31.0,1.0,0.0,172.7,78.5,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.24,67.0,0.34212742189543044
32.0,0.0,0.0,172.7,72.1,1.0,0.0,1.0,0.0,0.0,1.0,8.0,14.0,0.0,0.909,77.0,0.6675718170723526
22.0,1.0,0.0,172.7,76.7,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.5720000000000001,118.0,0.5708615797770832
40.0,2.0,0.0,180.3,79.4,0.0,1.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,0.923,70.0,0.6667950045537967
24.0,1.0,0.0,175.3,89.8,0.0,0.0,2.0,0.0,1.0,1.0,7.0,3.0,2.0,0.317,64.0,0.381701654147858
24.0,2.0,0.0,180.3,78.9,0.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,2.0,0.415,105.0,0.4030205347183699
24.0,1.0,0.0,180.3,81.6,2.0,3.0,1.0,0.0,0.0,0.0,8.0,3.0,2.0,0.506,74.0,0.4929122666571856
21.0,1.0,0.0,160.0,77.6,1.0,3.0,2.0,2.0,1.0,0.0,9.0,6.0,2.0,0.875,117.0,0.6880535868283313
35.0,2.0,0.0,177.8,63.5,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.894,120.0,0.6968239865064393
28.0,2.0,0.0,172.7,89.8,2.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,0.627,75.0,0.5511628404736342
30.0,0.0,0.0,157.5,86.2,0.0,1.0,0.0,1.0,0.0,0.0,3.0,15.0,2.0,0.29600000000000004,116.0,0.3508388246283108
25.0,2.0,0.0,170.2,63.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.79,125.0,0.6645954542626378
25.0,2.0,0.0,170.2,63.0,0.0,2.0,2.0,1.0,1.0,1.0,11.0,9.0,2.0,0.168,115.0,0.44760405017779015
21.0,1.0,0.0,172.7,83.1,0.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,1.0,0.56,117.0,0.5645590124414451
37.0,2.0,0.0,180.3,103.9,0.0,1.0,1.0,2.0,1.0,0.0,9.0,0.0,1.0,0.109,72.0,0.2718403956513181
31.0,1.0,0.0,172.7,88.5,0.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.38,74.0,0.4284527551078611
22.0,2.0,0.0,188.0,105.2,0.0,3.0,2.0,0.0,1.0,1.0,1.0,12.0,1.0,0.375,64.0,0.4134371961910521
37.0,1.0,0.0,172.7,103.9,2.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,0.711,95.0,0.6073110235617665
23.0,1.0,0.0,174.42525773195874,85.3,0.0,0.0,1.0,0.0,0.0,0.0,11.0,8.0,2.0,0.111,80.0,0.2841124698826899
41.0,2.0,0.0,167.6,89.8,2.0,3.0,1.0,2.0,1.0,0.0,10.0,8.0,1.0,0.134,94.0,0.31681251055567416
20.0,1.0,0.0,180.3,99.8,0.0,2.0,0.0,1.0,0.0,0.0,5.0,15.0,2.0,0.33,68.0,0.39397778025854346
24.0,1.0,0.0,180.3,81.6,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.82,118.0,0.7211322540766999
28.0,2.0,0.0,172.7,89.8,1.0,1.0,2.0,2.0,0.0,1.0,1.0,15.0,2.0,0.722,112.0,0.6275111134528286
25.0,1.0,0.0,167.6,78.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.93,121.0,0.6561370743867725
27.0,2.0,0.0,167.6,65.3,1.0,3.0,1.0,2.0,0.0,1.0,12.0,12.0,1.0,0.921,75.0,0.6702241674289109
27.0,1.0,0.0,170.2,84.4,0.0,2.0,2.0,2.0,1.0,0.0,5.0,11.0,0.0,0.373,57.0,0.4838125013537921
25.0,1.0,0.0,167.6,68.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,10.0,2.0,0.624,59.0,0.5328379622081919
19.0,1.0,0.0,175.3,63.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,1.0,0.46,102.0,0.5020176692139926
20.0,1.0,0.0,185.4,91.2,0.0,2.0,2.0,2.0,1.0,1.0,11.0,8.0,2.0,0.519,60.0,0.5562247863944805
44.0,1.0,0.0,172.7,76.2,1.0,3.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,0.336,129.0,0.39008475746083504
21.0,1.0,0.0,160.0,77.6,0.0,3.0,2.0,2.0,1.0,0.0,7.0,4.0,2.0,0.79,114.0,0.6552820072567824
29.0,2.0,0.0,177.8,88.0,2.0,3.0,2.0,1.0,0.0,0.0,9.0,13.0,2.0,0.32,79.0,0.4023921640650354
49.0,2.0,0.0,175.3,98.4,1.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.5820000000000001,59.0,0.4356101526958609
32.0,2.0,0.0,167.6,81.6,0.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,0.335,124.0,0.4650612205752106
21.0,2.0,0.0,177.8,68.5,0.0,3.0,0.0,2.0,0.0,1.0,6.0,13.0,2.0,0.225,83.0,0.2643225738450962
40.0,2.0,0.0,180.3,106.6,0.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,2.0,0.768,98.0,0.6328764524254213
24.0,2.0,0.0,172.7,69.4,0.0,2.0,1.0,0.0,1.0,0.0,1.0,13.0,1.0,0.619,75.0,0.6137091359766671
36.0,1.0,0.0,175.3,88.5,0.0,0.0,1.0,0.0,0.0,0.0,9.0,6.0,2.0,0.264,119.0,0.42198120190480215
39.0,2.0,0.0,182.9,108.9,1.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,0.0,0.757,89.0,0.678079326300183
30.0,1.0,1.0,160.0,85.7,2.0,1.0,2.0,2.0,1.0,1.0,10.0,3.0,2.0,0.908,129.0,0.708268075227023
38.0,1.0,0.0,175.3,76.7,0.0,1.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.036000000000000004,71.0,0.12917425347533432
22.0,1.0,0.0,170.2,63.5,2.0,0.0,1.0,0.0,1.0,1.0,10.0,14.0,2.0,0.59,84.0,0.5437750402504461
23.0,1.0,0.0,174.42525773195874,85.3,1.0,1.0,0.0,2.0,1.0,0.0,4.0,13.0,2.0,0.408,91.0,0.3814026078622801
34.0,2.0,0.0,187.9,83.5,2.0,2.0,0.0,1.0,1.0,1.0,6.0,3.0,1.0,0.136,127.0,0.361751799050322
35.0,2.0,0.0,165.1,67.1,2.0,3.0,0.0,2.0,0.0,1.0,8.0,12.0,0.0,0.64,116.0,0.5298956075275295
35.0,2.0,0.0,165.1,67.1,2.0,2.0,0.0,1.0,1.0,0.0,12.0,15.0,2.0,0.963,68.0,0.6793737175604501
23.0,1.0,0.0,177.8,73.9,1.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,0.195,79.0,0.3321562900196785
19.0,1.0,0.0,175.3,63.0,2.0,3.0,1.0,1.0,0.0,0.0,11.0,15.0,2.0,0.815,92.0,0.6456192103349033
30.0,1.0,0.0,165.1,80.3,2.0,1.0,2.0,0.0,0.0,1.0,7.0,5.0,1.0,0.908,61.0,0.6536813792493972
26.0,2.0,0.0,165.1,58.5,2.0,1.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,0.818,64.0,0.6216562166874489
25.0,2.0,0.0,175.3,113.4,2.0,1.0,0.0,2.0,0.0,0.0,11.0,11.0,2.0,0.253,85.0,0.28392860341649884
19.0,1.0,0.0,175.3,63.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,9.0,1.0,0.013,102.0,0.3464905937881417
24.0,1.0,0.0,185.4,81.6,2.0,3.0,1.0,1.0,1.0,0.0,3.0,8.0,1.0,0.45,57.0,0.44464044830415617
31.0,2.0,0.0,167.6,68.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,0.0,0.936,118.0,0.6557952493735838
20.0,2.0,0.0,170.1,61.2,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.501,56.0,0.4696724510538801
28.0,1.0,0.0,172.7,69.4,2.0,3.0,0.0,2.0,0.0,1.0,2.0,7.0,1.0,0.715,92.0,0.5390035151602852
22.0,1.0,0.0,170.2,83.5,0.0,0.0,2.0,0.0,0.0,1.0,3.0,13.0,2.0,0.861,107.0,0.6751515086713271
33.0,2.0,0.0,185.4,101.2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.106,95.0,0.2083061415040491
28.0,2.0,0.0,165.1,79.8,2.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,0.541,104.0,0.4681121719165562
29.0,2.0,0.0,175.3,81.6,0.0,2.0,0.0,2.0,0.0,0.0,8.0,6.0,1.0,0.989,93.0,0.7075946506828564
19.0,1.0,0.0,167.6,64.4,2.0,2.0,1.0,2.0,0.0,1.0,0.0,14.0,2.0,0.968,90.0,0.7461444365962919
34.0,1.0,0.0,182.9,81.6,0.0,2.0,1.0,2.0,0.0,1.0,6.0,14.0,2.0,0.453,64.0,0.5302191751403185
23.0,1.0,0.0,165.1,96.6,1.0,3.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,0.8959999999999999,90.0,0.6736522601349935
27.0,2.0,0.0,167.6,70.3,1.0,2.0,0.0,1.0,1.0,0.0,10.0,3.0,1.0,0.3720000000000001,91.0,0.4448811046567915
25.0,1.0,1.0,162.7,54.9,2.0,0.0,2.0,0.0,1.0,0.0,1.0,15.0,2.0,0.861,129.0,0.6927115222808289
20.0,1.0,0.0,180.3,99.8,1.0,2.0,0.0,1.0,0.0,1.0,9.0,15.0,2.0,0.792,125.0,0.6653206340643856
39.0,1.0,0.0,167.6,86.2,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.598,62.0,0.44760405017779015
38.0,1.0,0.0,160.0,59.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,0.489,83.0,0.4947647676740552
22.0,1.0,0.0,177.8,71.2,2.0,0.0,2.0,0.0,0.0,1.0,6.0,10.0,2.0,0.4,86.0,0.4534223848450842
32.0,2.0,0.0,167.6,81.6,1.0,1.0,2.0,0.0,0.0,0.0,11.0,13.0,1.0,0.07,99.0,0.28581224272245803
39.0,0.0,0.0,182.9,97.5,2.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.742,103.0,0.6272079034430239
49.0,2.0,0.0,175.3,98.4,2.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,0.583,120.0,0.5776642181426984
38.0,1.0,0.0,160.0,59.0,0.0,3.0,0.0,1.0,0.0,1.0,7.0,9.0,2.0,0.8009999999999999,119.0,0.6038279712906213
41.0,2.0,0.0,172.7,68.1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,7.0,2.0,0.17800000000000002,66.0,0.3924560960688027
26.0,1.0,0.0,187.9,59.4,1.0,3.0,0.0,1.0,1.0,1.0,7.0,14.0,2.0,0.917,120.0,0.6504336603105884
39.0,2.0,0.0,170.2,97.5,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.122,68.0,0.3638359111398348
29.0,2.0,0.0,175.3,73.5,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.068,110.0,0.2997091322963099
20.0,1.0,0.0,188.0,98.9,1.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,1.0,0.578,100.0,0.5550842275792993
36.0,1.0,0.0,162.6,87.5,1.0,2.0,1.0,1.0,0.0,1.0,12.0,4.0,1.0,0.059,76.0,0.338457995370683
42.0,2.0,0.0,177.8,89.8,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,0.395,56.0,0.4142659229731385
20.0,1.0,0.0,185.4,91.2,2.0,3.0,2.0,2.0,1.0,0.0,5.0,1.0,2.0,0.898,110.0,0.6903897096416685
19.0,1.0,0.0,170.2,82.6,1.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,0.923,90.0,0.6831249762075806
26.0,0.0,0.0,172.7,62.1,2.0,0.0,1.0,0.0,1.0,1.0,6.0,9.0,2.0,0.675,84.0,0.5815158337944397
26.0,1.0,0.0,187.9,59.4,0.0,2.0,0.0,2.0,0.0,0.0,10.0,9.0,1.0,0.965,88.0,0.6958710519285022
19.0,1.0,0.0,170.2,82.6,1.0,1.0,0.0,2.0,1.0,1.0,12.0,8.0,0.0,0.958,93.0,0.6423709787805987
20.0,2.0,0.0,170.1,61.2,0.0,2.0,1.0,2.0,0.0,0.0,12.0,6.0,0.0,0.564,100.0,0.6147988464437664
46.0,1.0,1.0,167.6,53.5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.426,63.0,0.4393297944732945
37.0,2.0,0.0,180.3,103.9,0.0,3.0,2.0,1.0,0.0,0.0,6.0,11.0,2.0,0.877,100.0,0.6750970879532517
34.0,1.0,0.0,177.8,85.7,2.0,2.0,2.0,2.0,1.0,0.0,12.0,4.0,2.0,0.523,69.0,0.5672440396744156
31.0,2.0,0.0,167.6,68.0,2.0,3.0,1.0,1.0,1.0,0.0,11.0,13.0,1.0,0.836,77.0,0.6404285818568837
28.0,2.0,0.0,165.1,79.8,0.0,3.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,0.5760000000000001,61.0,0.43488064747555344
21.0,1.0,0.0,175.3,93.9,1.0,0.0,2.0,0.0,0.0,0.0,3.0,13.0,1.0,0.67,98.0,0.5931422541818654
40.0,1.0,0.0,185.4,98.4,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,0.277,84.0,0.29683938303084584
19.0,1.0,0.0,167.6,115.2,0.0,3.0,1.0,1.0,0.0,1.0,5.0,3.0,2.0,0.182,101.0,0.3538167621196838
39.0,1.0,0.0,167.6,86.2,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.059,57.0,0.1232206235533681
31.0,0.0,0.0,180.3,79.4,0.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.898,81.0,0.6669338275147659
24.0,2.0,0.0,172.7,69.4,1.0,1.0,1.0,2.0,1.0,0.0,10.0,13.0,0.0,0.125,108.0,0.33037576517065403
23.0,1.0,0.0,174.42525773195874,85.3,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.915,103.0,0.6347012998704908
30.0,2.0,0.0,172.7,75.7,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,2.0,0.732,78.0,0.5997777581557355
32.0,1.0,0.0,175.3,101.2,2.0,1.0,2.0,0.0,0.0,1.0,10.0,9.0,1.0,0.155,110.0,0.3502687018173753
24.0,2.0,0.0,177.8,74.8,0.0,1.0,2.0,1.0,1.0,1.0,6.0,12.0,1.0,0.598,61.0,0.5228107786598284
30.0,2.0,0.0,190.5,128.8,2.0,3.0,2.0,2.0,1.0,1.0,1.0,11.0,2.0,0.769,69.0,0.6064898503877252
25.0,2.0,0.0,175.3,113.4,1.0,2.0,2.0,0.0,1.0,1.0,4.0,10.0,1.0,0.46,88.0,0.5587404090070575
28.0,2.0,0.0,172.7,65.8,2.0,1.0,0.0,2.0,1.0,1.0,9.0,5.0,0.0,0.924,121.0,0.6539103996164122
51.0,2.0,0.0,175.3,89.8,0.0,3.0,0.0,1.0,0.0,0.0,6.0,12.0,1.0,0.348,102.0,0.36201251143931296
24.0,2.0,0.0,172.7,69.4,2.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.277,96.0,0.31316434875533705
31.0,1.0,0.0,170.2,119.7,0.0,2.0,1.0,0.0,1.0,0.0,7.0,4.0,1.0,0.243,118.0,0.4891557962548959
34.0,2.0,0.0,182.9,79.4,1.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.102,119.0,0.2400243960782485
21.0,2.0,0.0,177.8,68.5,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.55,114.0,0.4842336482503966
25.0,1.0,1.0,162.7,54.9,2.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,0.504,71.0,0.4885089098307387
22.0,2.0,0.0,188.0,105.2,1.0,0.0,1.0,0.0,0.0,1.0,10.0,15.0,0.0,0.57,64.0,0.5127842269035202
41.0,2.0,0.0,172.7,68.1,0.0,3.0,2.0,0.0,0.0,0.0,6.0,12.0,0.0,0.6779999999999999,60.0,0.5585340316732392
21.0,2.0,0.0,185.4,68.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.5589999999999999,125.0,0.5722419024647475
21.0,1.0,0.0,172.7,83.1,2.0,3.0,1.0,1.0,0.0,1.0,12.0,13.0,1.0,0.434,74.0,0.4566733962728273
30.0,1.0,0.0,160.0,71.7,1.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,0.043,82.0,0.14981384355672256
19.0,1.0,0.0,175.3,63.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,11.0,0.0,0.773,100.0,0.5733169799484347
35.0,2.0,0.0,175.3,68.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,0.488,56.0,0.5379029099585744
32.0,1.0,0.0,175.3,101.2,2.0,0.0,2.0,0.0,0.0,1.0,7.0,14.0,2.0,0.847,61.0,0.6303821258593859
19.0,1.0,0.0,170.2,83.5,0.0,3.0,0.0,2.0,1.0,1.0,10.0,14.0,2.0,0.988,74.0,0.6370541482047155
23.0,2.0,0.0,177.8,90.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.316,127.0,0.4588866188189256
25.0,1.0,0.0,180.3,70.3,1.0,1.0,1.0,0.0,1.0,1.0,4.0,10.0,1.0,0.471,108.0,0.5139993340614204
18.0,1.0,0.0,174.42525773195874,64.4,2.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,2.0,0.046,60.0,0.11932872364542473
21.0,1.0,0.0,174.42525773195874,81.2,2.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,0.989,113.0,0.7222582692296639
43.0,1.0,0.0,170.2,99.8,0.0,3.0,2.0,2.0,1.0,0.0,10.0,2.0,0.0,0.789,118.0,0.6583240529316439
49.0,2.0,0.0,175.3,98.4,0.0,2.0,1.0,0.0,0.0,1.0,6.0,11.0,0.0,0.043,61.0,0.30900952358524136
28.0,2.0,0.0,172.7,89.8,1.0,3.0,1.0,1.0,1.0,0.0,9.0,8.0,2.0,0.961,60.0,0.6721474464561111
31.0,1.0,0.0,170.2,119.7,0.0,1.0,1.0,0.0,0.0,0.0,12.0,5.0,1.0,0.69,64.0,0.5679557614163725
