index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed
219,24,初中,男,167.6,67.6,轻,已婚,父母健在,有多个子女,平原,通畅,微风,冻雨,中,0.226,[78 58]
220,40,初中,男,177.8,134.3,轻,未婚,父母健在,没有孩子,有山,堵车,轻风,小雪,小,0.121,[73 67]
221,27,高中及以上,男,167.6,70.3,轻,已婚,父母健在,有一子女,有山,通畅,和风,多云,中,0.292,[61 71]
222,30,小学及以下,男,180.3,105.7,重,已婚,父母健在,没有孩子,有山,堵车,台风,晴,小,0.298,[54 52]
223,22,初中,男,177.8,88.0,重,已婚,父母健在,没有孩子,平原,通畅,软风,暴雨,大,0.124,[54 79]
224,20,初中,男,167.6,70.8,重,已婚,父母健在,有一子女,有山,通畅,烈风,小雪,中,0.14400000000000002,[54 65]
225,20,初中,男,165.1,83.0,轻,已婚,父母健在,有多个子女,有山,堵车,狂风,暴雨,小,0.294,[54 54]
226,22,初中,男,170.2,63.5,轻,未婚,父母健在,没有孩子,有山,堵车,烈风,阴天,中,0.438,[71 64]
227,20,高中及以上,男,175.3,81.2,轻,已婚,父母健在,有一子女,有山,通畅,强风,雷阵雨,小,0.146,[78 73]
228,22,初中,男,177.8,71.2,轻,未婚,父母健在,没有孩子,有山,堵车,疾风,冻雨,大,0.068,[62 54]
229,31,高中及以上,男,177.8,100.7,轻,已婚,父母健在,没有孩子,平原,通畅,和风,霜冻,小,0.101,[64 71]
230,31,初中,男,172.7,88.5,中,未婚,父母健在,没有孩子,平原,通畅,烈风,霜冻,大,0.405,[51 70]
231,39,小学及以下,男,182.9,97.5,中,未婚,父母健在,没有孩子,有山,通畅,微风,多云,中,0.062,[63 71]
232,40,初中,男,174.42525773195874,105.2,轻,未婚,父母健在,没有孩子,有山,通畅,强风,小雨,小,0.101,[75 70]
233,19,初中,男,167.6,115.2,重,已婚,父母健在,有多个子女,平原,通畅,台风,冰雹,大,0.136,[60 65]
234,30,初中,女,160.0,85.7,轻,未婚,父母健在,没有孩子,有山,堵车,烈风,中雪,中,0.3720000000000001,[65 74]
235,27,初中,男,170.2,84.4,轻,未婚,父母健在,没有孩子,有山,堵车,和风,阴天,中,0.149,[59 61]
236,30,小学及以下,男,157.5,86.2,中,已婚,父母健在,有一子女,平原,堵车,劲风,大到暴雪,小,0.234,[60 66]
237,36,初中,男,175.3,88.5,重,未婚,父母健在,没有孩子,平原,通畅,强风,冰雹,大,0.171,[79 78]
238,19,初中,男,170.2,82.6,轻,已婚,父母健在,没有孩子,平原,通畅,强风,大雨,中,0.436,[70 58]
239,19,初中,男,175.3,63.0,轻,已婚,父母健在,有多个子女,平原,堵车,微风,阴天,小,0.454,[52 54]
240,45,高中及以上,女,157.5,64.0,重,已婚,父母健在,有一子女,有山,堵车,微风,冻雨,小,0.179,[67 76]
241,38,初中,男,175.3,76.7,轻,已婚,父母健在,有一子女,有山,通畅,烈风,暴雨,中,0.419,[65 72]
242,29,高中及以上,男,175.3,85.3,轻,已婚,父母健在,没有孩子,平原,堵车,暴风,冰雹,小,0.234,[70 56]
243,24,初中,男,172.7,90.7,轻,未婚,父母健在,没有孩子,有山,堵车,无风,小雨,大,0.07200000000000001,[66 71]
244,20,初中,男,170.2,66.7,中,未婚,父母健在,没有孩子,平原,通畅,劲风,小雨,中,0.029,[53 69]
245,41,高中及以上,男,167.6,89.8,中,未婚,父母健在,没有孩子,有山,通畅,烈风,中雨,中,0.068,[50 70]
246,31,高中及以上,男,167.6,68.0,中,已婚,父母健在,有多个子女,平原,堵车,无风,冻雨,中,0.301,[74 79]
247,28,初中,男,172.7,69.4,中,未婚,父母健在,没有孩子,有山,通畅,软风,中雨,中,0.069,[62 74]
248,37,高中及以上,女,160.0,85.3,中,已婚,父母健在,有一子女,平原,堵车,软风,冰雹,小,0.317,[76 66]
249,29,高中及以上,男,177.8,72.6,轻,已婚,父母健在,没有孩子,有山,堵车,无风,雾,大,0.361,[63 66]
250,24,高中及以上,男,172.7,69.4,轻,已婚,父母健在,有一子女,平原,堵车,劲风,大到暴雪,大,0.021,[59 51]
251,26,小学及以下,男,170.2,80.7,重,未婚,父母健在,没有孩子,平原,堵车,狂风,霜冻,中,0.379,[53 64]
252,19,高中及以上,男,177.8,68.0,中,未婚,父母健在,没有孩子,平原,通畅,大风,中雨,大,0.281,[77 77]
253,29,初中,男,182.9,78.9,重,未婚,父母健在,没有孩子,平原,堵车,大风,冰雹,中,0.4970000000000001,[61 68]
254,31,初中,男,160.0,66.2,重,未婚,父母健在,没有孩子,有山,堵车,狂风,雨夹雪,大,0.033,[72 75]
255,30,初中,男,175.3,73.9,轻,未婚,父母健在,没有孩子,平原,通畅,轻风,中雨,中,0.07200000000000001,[53 57]
256,25,高中及以上,男,170.2,63.0,重,已婚,父母健在,没有孩子,有山,通畅,烈风,暴雨,大,0.172,[54 79]
257,33,高中及以上,男,185.4,101.2,重,未婚,父母健在,没有孩子,有山,通畅,狂风,多云,中,0.305,[62 68]
258,34,高中及以上,男,180.3,130.6,重,未婚,父母健在,没有孩子,有山,通畅,软风,暴雨,大,0.16699999999999998,[76 69]
259,40,高中及以上,男,177.8,117.9,重,未婚,父母健在,没有孩子,平原,堵车,暴风,阴天,中,0.488,[69 51]
260,28,初中,男,182.9,82.6,中,未婚,父母健在,没有孩子,有山,堵车,疾风,雾,小,0.12,[72 73]
261,20,初中,男,172.7,83.5,中,未婚,父母健在,没有孩子,有山,通畅,烈风,多云,小,0.457,[78 58]
262,21,初中,男,174.42525773195874,81.2,重,已婚,父母健在,有一子女,有山,堵车,狂风,暴雨,小,0.299,[50 76]
263,38,初中,男,160.0,65.8,重,已婚,父母健在,没有孩子,有山,通畅,狂风,雨夹雪,大,0.024,[62 74]
264,43,初中,男,170.2,99.8,轻,已婚,父母健在,有一子女,平原,堵车,暴风,小雨,中,0.448,[72 66]
265,31,高中及以上,男,177.8,97.1,重,未婚,父母健在,没有孩子,平原,通畅,微风,雷阵雨,小,0.198,[71 68]
266,30,初中,男,170.2,91.6,轻,已婚,父母健在,有一子女,有山,通畅,狂风,霜冻,小,0.298,[68 64]
267,36,初中,男,162.6,87.5,中,未婚,父母健在,没有孩子,有山,堵车,强风,阴天,中,0.185,[74 60]
268,29,高中及以上,男,167.6,76.7,轻,已婚,父母健在,有一子女,平原,堵车,强风,阴天,小,0.215,[69 57]
269,32,高中及以上,男,167.6,81.6,轻,已婚,父母健在,有一子女,有山,通畅,轻风,暴雨,小,0.364,[68 63]
270,22,初中,男,172.7,68.9,轻,已婚,父母健在,有一子女,有山,堵车,疾风,小雨,中,0.08800000000000001,[72 66]
271,25,初中,男,167.6,78.9,重,已婚,父母健在,有一子女,平原,堵车,无风,暴雨,小,0.462,[56 58]
272,32,初中,男,175.3,101.2,重,未婚,父母健在,没有孩子,平原,通畅,微风,雾,小,0.232,[68 69]
273,20,初中,男,188.0,87.5,轻,未婚,父母健在,没有孩子,有山,通畅,和风,中雨,大,0.26,[57 65]
274,21,初中,男,175.3,93.9,重,已婚,父母健在,没有孩子,有山,通畅,劲风,晴,大,0.496,[67 67]
275,38,初中,男,175.3,99.3,中,未婚,父母健在,没有孩子,有山,堵车,软风,雾,小,0.08,[78 78]
276,34,高中及以上,男,174.42525773195874,109.3,重,未婚,父母健在,没有孩子,平原,通畅,软风,多云,大,0.386,[71 50]
277,20,初中,男,188.0,98.9,中,未婚,父母健在,没有孩子,平原,堵车,台风,小雪,小,0.386,[54 77]
278,39,高中及以上,男,165.1,83.0,轻,已婚,父母健在,有多个子女,平原,堵车,微风,冻雨,大,0.364,[56 64]
279,29,高中及以上,男,154.9,72.6,重,已婚,父母健在,没有孩子,平原,通畅,强风,中雪,中,0.496,[54 62]
280,20,高中及以上,男,175.3,59.9,重,已婚,父母健在,有一子女,平原,堵车,无风,中雪,中,0.4920000000000001,[77 55]
281,25,初中,男,167.6,68.0,重,未婚,父母健在,没有孩子,平原,通畅,暴风,冻雨,大,0.101,[59 64]
282,31,小学及以下,男,180.3,79.4,轻,已婚,父母健在,有一子女,有山,通畅,微风,小雨,大,0.272,[72 74]
283,31,小学及以下,男,172.7,92.1,重,未婚,父母健在,没有孩子,平原,堵车,软风,中雪,小,0.258,[78 58]
284,31,初中,男,170.2,119.7,中,未婚,父母健在,没有孩子,有山,通畅,疾风,雷阵雨,小,0.477,[76 56]
285,23,初中,男,180.3,63.0,轻,未婚,父母健在,没有孩子,有山,通畅,强风,雨夹雪,中,0.253,[69 78]
286,23,初中,男,174.42525773195874,85.3,重,已婚,父母健在,有一子女,平原,通畅,暴风,冰雹,大,0.221,[54 69]
287,23,初中,男,172.7,83.5,轻,未婚,父母健在,没有孩子,平原,堵车,强风,冻雨,大,0.302,[66 68]
288,23,初中,男,165.1,96.6,重,已婚,父母健在,有多个子女,平原,通畅,软风,小雪,小,0.125,[79 64]
289,39,高中及以上,男,177.8,77.1,重,未婚,父母健在,没有孩子,平原,堵车,和风,小雨,中,0.028,[58 67]
290,32,初中,男,170.2,104.8,轻,未婚,父母健在,没有孩子,平原,通畅,劲风,冻雨,大,0.231,[75 59]
291,23,初中,男,172.7,114.3,轻,已婚,父母健在,有一子女,平原,通畅,强风,雨夹雪,小,0.378,[52 52]
292,21,高中及以上,男,177.8,68.5,轻,未婚,父母健在,没有孩子,平原,通畅,强风,霜冻,中,0.5,[52 58]
293,25,初中,男,170.2,68.0,中,已婚,父母健在,有一子女,有山,堵车,台风,暴雨,小,0.28600000000000003,[63 63]
294,21,高中及以上,男,185.4,68.0,重,未婚,父母健在,没有孩子,有山,堵车,烈风,暴雨,小,0.133,[77 57]
295,20,初中,男,185.4,91.2,重,未婚,父母健在,没有孩子,平原,通畅,狂风,小雪,大,0.117,[61 55]
296,25,高中及以上,男,170.2,83.9,轻,未婚,父母健在,没有孩子,平原,通畅,台风,中雨,小,0.104,[59 59]
297,27,初中,男,170.2,81.6,中,已婚,父母健在,有多个子女,有山,堵车,暴风,大雨,中,0.44,[73 61]
298,19,初中,男,172.7,70.8,中,已婚,父母健在,有多个子女,有山,通畅,轻风,中雨,大,0.474,[56 56]
299,24,初中,男,165.1,73.9,重,已婚,父母健在,有一子女,平原,通畅,烈风,霜冻,大,0.104,[57 72]
300,28,高中及以上,男,165.1,79.8,轻,未婚,父母健在,没有孩子,有山,堵车,轻风,小雪,小,0.048,[52 72]
301,27,高中及以上,男,167.6,65.3,重,未婚,父母健在,没有孩子,平原,通畅,大风,霜冻,大,0.46,[71 66]
302,29,高中及以上,男,175.3,73.5,中,未婚,父母健在,没有孩子,有山,堵车,狂风,阴天,中,0.365,[78 73]
303,36,高中及以上,男,188.0,94.8,中,未婚,父母健在,没有孩子,有山,通畅,台风,暴雨,中,0.013,[68 65]
304,30,高中及以上,男,190.5,128.8,轻,未婚,父母健在,没有孩子,有山,通畅,暴风,冰雹,大,0.299,[69 58]
305,46,初中,男,188.0,86.2,重,未婚,父母健在,没有孩子,有山,堵车,大风,大雨,小,0.128,[66 58]
306,30,高中及以上,男,172.7,75.7,中,已婚,父母健在,有多个子女,有山,通畅,无风,晴,大,0.14,[59 55]
307,37,高中及以上,男,180.3,103.9,重,未婚,父母健在,没有孩子,平原,堵车,和风,阴天,大,0.334,[55 64]
308,36,高中及以上,男,175.3,104.3,轻,已婚,父母健在,没有孩子,平原,堵车,台风,雨夹雪,小,0.236,[76 62]
309,32,高中及以上,男,182.9,77.1,中,未婚,父母健在,没有孩子,平原,堵车,和风,冻雨,大,0.424,[55 67]
310,20,高中及以上,男,170.2,61.2,轻,已婚,父母健在,没有孩子,平原,通畅,轻风,冰雹,大,0.366,[67 60]
311,22,初中,男,170.2,83.5,中,已婚,父母健在,有一子女,平原,堵车,暴风,雷阵雨,中,0.413,[65 79]
312,30,初中,男,160.0,71.7,中,已婚,父母健在,有一子女,有山,通畅,轻风,冰雹,小,0.333,[68 55]
313,39,高中及以上,男,170.2,97.5,轻,已婚,父母健在,没有孩子,平原,堵车,和风,雾,小,0.147,[51 50]
314,24,高中及以上,男,180.3,78.9,重,未婚,父母健在,没有孩子,有山,通畅,轻风,冰雹,中,0.08900000000000001,[76 60]
315,23,高中及以上,男,170.2,93.0,中,已婚,父母健在,有多个子女,有山,通畅,微风,阴天,大,0.433,[52 79]
316,31,初中,男,172.7,78.5,中,未婚,父母健在,没有孩子,平原,堵车,无风,小雨,大,0.115,[57 77]
317,19,初中,男,170.2,83.5,中,未婚,父母健在,没有孩子,有山,通畅,劲风,雨夹雪,小,0.243,[54 68]
318,27,高中及以上,男,180.3,118.4,重,未婚,父母健在,没有孩子,有山,通畅,台风,多云,小,0.035,[54 65]
319,24,初中,男,180.3,88.0,中,未婚,父母健在,没有孩子,有山,堵车,轻风,晴,大,0.364,[54 73]
320,22,初中,男,172.7,76.7,中,未婚,父母健在,没有孩子,平原,通畅,劲风,暴雨,中,0.162,[56 62]
321,24,初中,男,170.2,71.2,轻,已婚,父母健在,有多个子女,有山,堵车,狂风,暴雨,中,0.168,[58 65]
322,19,高中及以上,男,167.6,74.4,中,已婚,父母健在,没有孩子,平原,堵车,轻风,中雨,小,0.092,[64 67]
323,26,高中及以上,男,165.1,58.5,中,已婚,父母健在,有一子女,平原,堵车,和风,多云,小,0.452,[53 61]
324,21,初中,男,160.0,77.6,中,未婚,父母健在,没有孩子,平原,通畅,和风,阴天,大,0.303,[53 59]
325,25,初中,男,175.3,71.2,轻,未婚,父母健在,没有孩子,平原,通畅,无风,霜冻,小,0.445,[79 58]
326,19,初中,男,167.6,64.4,中,未婚,父母健在,没有孩子,有山,通畅,轻风,大雨,中,0.052000000000000005,[58 70]
327,34,初中,男,182.9,81.6,中,已婚,父母健在,没有孩子,平原,堵车,软风,多云,小,0.227,[61 50]
328,41,初中,男,165.1,74.8,重,未婚,父母健在,没有孩子,平原,通畅,烈风,晴,小,0.35100000000000003,[55 73]
329,23,初中,男,177.8,73.9,轻,已婚,父母健在,有一子女,平原,通畅,大风,雾,中,0.443,[66 53]
330,39,高中及以上,男,190.5,92.5,轻,未婚,父母健在,没有孩子,平原,通畅,强风,中雪,小,0.313,[76 56]
331,30,初中,男,175.3,68.0,重,已婚,父母健在,有一子女,平原,堵车,暴风,冰雹,小,0.067,[66 79]
332,28,高中及以上,男,160.0,78.0,中,已婚,父母健在,有多个子女,平原,通畅,强风,中雨,中,0.31,[78 69]
333,21,初中,男,177.8,79.8,中,未婚,父母健在,没有孩子,平原,通畅,和风,小雪,小,0.037000000000000005,[62 69]
334,19,高中及以上,男,182.9,74.8,轻,未婚,父母健在,没有孩子,平原,堵车,暴风,雷阵雨,中,0.378,[74 51]
335,36,小学及以下,男,177.8,101.6,轻,已婚,父母健在,没有孩子,平原,通畅,无风,冻雨,小,0.338,[75 54]
336,33,高中及以上,男,185.4,113.4,中,未婚,父母健在,没有孩子,平原,通畅,强风,雾,大,0.175,[50 57]
337,39,初中,男,167.6,86.2,中,已婚,父母健在,有多个子女,有山,通畅,疾风,阴天,中,0.012,[77 64]
338,23,初中,男,177.8,93.9,中,未婚,父母健在,没有孩子,平原,堵车,台风,中雨,小,0.086,[67 72]
339,20,初中,男,180.3,99.8,轻,未婚,父母健在,没有孩子,有山,通畅,烈风,雨夹雪,大,0.499,[65 77]
340,20,初中,男,170.2,86.2,重,未婚,父母健在,没有孩子,平原,通畅,和风,大雨,中,0.435,[57 53]
341,23,高中及以上,男,170.2,88.5,中,未婚,父母健在,没有孩子,平原,堵车,大风,霜冻,中,0.416,[60 74]
342,24,高中及以上,男,182.9,63.5,中,已婚,父母健在,有一子女,有山,堵车,狂风,雾,大,0.333,[53 77]
343,44,初中,男,172.7,76.2,重,未婚,父母健在,没有孩子,有山,通畅,无风,多云,小,0.131,[56 63]
344,49,初中,男,175.3,93.0,重,未婚,父母健在,没有孩子,平原,通畅,软风,雷阵雨,中,0.198,[50 58]
345,35,高中及以上,男,165.1,67.1,重,未婚,父母健在,没有孩子,平原,通畅,无风,晴,大,0.052000000000000005,[50 71]
346,22,高中及以上,男,177.8,101.6,中,已婚,父母健在,没有孩子,有山,通畅,疾风,雨夹雪,大,0.064,[67 52]
347,26,初中,男,154.9,103.0,中,未婚,父母健在,没有孩子,有山,堵车,和风,霜冻,小,0.125,[68 66]
348,37,初中,男,172.7,103.9,轻,未婚,父母健在,没有孩子,平原,堵车,烈风,晴,小,0.474,[65 64]
349,29,初中,男,175.3,59.4,轻,已婚,父母健在,有一子女,有山,堵车,烈风,多云,小,0.324,[53 75]
350,23,高中及以上,男,170.2,91.2,中,未婚,父母健在,没有孩子,有山,堵车,轻风,霜冻,大,0.478,[62 78]
351,40,高中及以上,男,180.3,79.4,重,已婚,父母健在,有一子女,平原,堵车,软风,大雨,中,0.392,[52 51]
352,23,初中,男,167.6,66.7,重,已婚,父母健在,没有孩子,平原,通畅,软风,冰雹,大,0.21,[77 66]
353,25,高中及以上,男,175.3,130.6,中,未婚,父母健在,没有孩子,有山,通畅,烈风,冰雹,大,0.096,[67 67]
354,51,高中及以上,男,175.3,89.8,重,已婚,父母健在,有多个子女,有山,堵车,台风,大雨,大,0.465,[64 64]
355,39,高中及以上,男,182.9,108.9,中,已婚,父母健在,没有孩子,平原,堵车,微风,冻雨,大,0.032,[79 74]
356,29,高中及以上,男,175.3,81.6,重,未婚,父母健在,没有孩子,有山,通畅,疾风,大雨,小,0.253,[78 60]
357,28,初中,男,182.9,94.3,轻,未婚,父母健在,没有孩子,有山,堵车,台风,雷阵雨,小,0.064,[68 58]
358,25,初中,男,180.3,70.3,中,未婚,父母健在,没有孩子,平原,堵车,强风,霜冻,中,0.052000000000000005,[66 72]
359,34,初中,男,177.8,85.7,轻,已婚,父母健在,没有孩子,平原,堵车,烈风,雷阵雨,大,0.117,[55 70]
360,21,高中及以上,男,170.2,74.8,轻,未婚,父母健在,没有孩子,有山,堵车,疾风,小雨,大,0.413,[69 53]
361,24,高中及以上,男,177.8,74.8,轻,已婚,父母健在,有多个子女,有山,堵车,暴风,雨夹雪,小,0.344,[69 70]
362,25,高中及以上,男,182.9,81.6,中,未婚,父母健在,没有孩子,平原,堵车,劲风,雾,中,0.236,[61 68]
363,22,高中及以上,男,188.0,105.2,轻,已婚,父母健在,有一子女,有山,通畅,和风,大到暴雪,大,0.382,[60 77]
364,18,初中,男,174.42525773195874,64.4,轻,已婚,父母健在,有一子女,平原,堵车,暴风,雷阵雨,小,0.223,[64 68]
365,38,初中,男,160.0,59.0,轻,未婚,父母健在,没有孩子,平原,堵车,狂风,暴雨,小,0.044,[74 57]
366,26,小学及以下,男,172.7,62.1,中,未婚,父母健在,没有孩子,平原,通畅,微风,冻雨,大,0.021,[60 53]
367,35,高中及以上,男,175.3,68.0,重,已婚,父母健在,没有孩子,有山,堵车,无风,霜冻,大,0.274,[57 51]
368,31,初中,男,175.1,70.0,重,已婚,父母健在,有多个子女,平原,通畅,狂风,中雨,中,0.244,[62 79]
369,31,高中及以上,男,177.8,71.7,轻,已婚,父母健在,有一子女,有山,通畅,和风,晴,大,0.109,[66 53]
370,23,小学及以下,男,175.3,83.9,中,未婚,父母健在,没有孩子,平原,堵车,暴风,中雨,中,0.388,[74 63]
371,50,初中,男,167.6,63.9,重,未婚,父母健在,没有孩子,有山,通畅,轻风,小雨,大,0.22,[67 60]
372,21,初中,男,172.7,83.1,重,未婚,父母健在,没有孩子,有山,通畅,劲风,雨夹雪,大,0.013,[53 68]
373,38,高中及以上,男,172.7,70.8,轻,已婚,父母健在,有多个子女,有山,通畅,轻风,大雨,中,0.493,[61 65]
374,34,高中及以上,男,182.9,79.4,中,未婚,父母健在,没有孩子,有山,通畅,疾风,中雨,小,0.49,[51 54]
375,34,高中及以上,男,187.9,83.5,中,已婚,父母健在,有多个子女,平原,堵车,狂风,阴天,小,0.268,[55 57]
376,34,高中及以上,男,167.6,75.7,中,已婚,父母健在,有多个子女,平原,堵车,无风,多云,小,0.391,[76 73]
377,28,高中及以上,男,172.7,65.8,中,已婚,父母健在,有多个子女,有山,通畅,强风,暴雨,大,0.18600000000000005,[56 73]
378,46,初中,女,167.6,53.5,重,已婚,父母健在,没有孩子,平原,通畅,微风,大雨,大,0.188,[60 58]
