index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
209,21,高中及以上,男,180.3,73.0,中,已婚,父母健在,没有孩子,平原,堵车,烈风,小雪,大,0.212,1,危险等级1
210,28,高中及以上,男,172.7,89.8,中,未婚,父母健在,没有孩子,有山,通畅,烈风,中雪,中,0.316,1,危险等级1
211,46,高中及以上,男,182.9,85.3,轻,已婚,父母健在,没有孩子,有山,通畅,无风,晴,大,0.179,1,危险等级1
212,47,高中及以上,男,193.0,81.2,重,已婚,父母健在,有多个子女,有山,堵车,烈风,阴天,小,0.365,1,危险等级1
213,42,高中及以上,男,177.8,89.8,轻,已婚,父母健在,没有孩子,有山,通畅,微风,中雨,中,0.128,1,危险等级0
214,28,高中及以上,男,167.6,92.5,重,未婚,父母健在,没有孩子,有山,堵车,微风,阴天,大,0.21,1,危险等级1
215,34,初中,男,188.0,99.3,重,未婚,父母健在,没有孩子,有山,堵车,和风,阴天,中,0.4920000000000001,1,危险等级1
216,39,高中及以上,男,182.9,88.9,中,已婚,父母健在,没有孩子,平原,通畅,劲风,中雨,大,0.14400000000000002,1,危险等级0
217,45,初中,男,172.7,102.1,轻,已婚,父母健在,没有孩子,有山,堵车,微风,大雨,中,0.498,1,危险等级1
218,21,初中,男,167.6,78.9,重,未婚,父母健在,没有孩子,平原,堵车,暴风,霜冻,大,0.159,1,危险等级1
219,24,初中,男,167.6,67.6,轻,已婚,父母健在,有多个子女,平原,通畅,微风,冻雨,中,0.226,1,危险等级1
220,40,初中,男,177.8,134.3,轻,未婚,父母健在,没有孩子,有山,堵车,轻风,小雪,小,0.121,1,危险等级0
221,27,高中及以上,男,167.6,70.3,轻,已婚,父母健在,有一子女,有山,通畅,和风,多云,中,0.292,1,危险等级1
222,30,小学及以下,男,180.3,105.7,重,已婚,父母健在,没有孩子,有山,堵车,台风,晴,小,0.298,1,危险等级1
223,22,初中,男,177.8,88.0,重,已婚,父母健在,没有孩子,平原,通畅,软风,暴雨,大,0.124,1,危险等级0
224,20,初中,男,167.6,70.8,重,已婚,父母健在,有一子女,有山,通畅,烈风,小雪,中,0.14400000000000002,1,危险等级0
225,20,初中,男,165.1,83.0,轻,已婚,父母健在,有多个子女,有山,堵车,狂风,暴雨,小,0.294,1,危险等级1
226,22,初中,男,170.2,63.5,轻,未婚,父母健在,没有孩子,有山,堵车,烈风,阴天,中,0.43799999999999994,1,危险等级1
227,20,高中及以上,男,175.3,81.2,轻,已婚,父母健在,有一子女,有山,通畅,强风,雷阵雨,小,0.146,1,危险等级0
228,22,初中,男,177.8,71.2,轻,未婚,父母健在,没有孩子,有山,堵车,疾风,冻雨,大,0.068,1,危险等级0
229,31,高中及以上,男,177.8,100.7,轻,已婚,父母健在,没有孩子,平原,通畅,和风,霜冻,小,0.10099999999999999,1,危险等级0
230,31,初中,男,172.7,88.5,中,未婚,父母健在,没有孩子,平原,通畅,烈风,霜冻,大,0.405,1,危险等级1
231,39,小学及以下,男,182.9,97.5,中,未婚,父母健在,没有孩子,有山,通畅,微风,多云,中,0.062,1,危险等级0
232,40,初中,男,174.42525773195874,105.2,轻,未婚,父母健在,没有孩子,有山,通畅,强风,小雨,小,0.10099999999999999,1,危险等级0
233,19,初中,男,167.6,115.2,重,已婚,父母健在,有多个子女,平原,通畅,台风,冰雹,大,0.136,1,危险等级0
234,30,初中,女,160.0,85.7,轻,未婚,父母健在,没有孩子,有山,堵车,烈风,中雪,中,0.3720000000000001,1,危险等级1
235,27,初中,男,170.2,84.4,轻,未婚,父母健在,没有孩子,有山,堵车,和风,阴天,中,0.149,1,危险等级0
236,30,小学及以下,男,157.5,86.2,中,已婚,父母健在,有一子女,平原,堵车,劲风,大到暴雪,小,0.23399999999999999,1,危险等级1
237,36,初中,男,175.3,88.5,重,未婚,父母健在,没有孩子,平原,通畅,强风,冰雹,大,0.171,1,危险等级1
238,19,初中,男,170.2,82.6,轻,已婚,父母健在,没有孩子,平原,通畅,强风,大雨,中,0.436,1,危险等级1
239,19,初中,男,175.3,63.0,轻,已婚,父母健在,有多个子女,平原,堵车,微风,阴天,小,0.45399999999999996,1,危险等级1
240,45,高中及以上,女,157.5,64.0,重,已婚,父母健在,有一子女,有山,堵车,微风,冻雨,小,0.179,1,危险等级1
241,38,初中,男,175.3,76.7,轻,已婚,父母健在,有一子女,有山,通畅,烈风,暴雨,中,0.419,1,危险等级1
242,29,高中及以上,男,175.3,85.3,轻,已婚,父母健在,没有孩子,平原,堵车,暴风,冰雹,小,0.23399999999999999,1,危险等级1
243,24,初中,男,172.7,90.7,轻,未婚,父母健在,没有孩子,有山,堵车,无风,小雨,大,0.07200000000000001,1,危险等级0
244,20,初中,男,170.2,66.7,中,未婚,父母健在,没有孩子,平原,通畅,劲风,小雨,中,0.028999999999999998,1,危险等级0
245,41,高中及以上,男,167.6,89.8,中,未婚,父母健在,没有孩子,有山,通畅,烈风,中雨,中,0.068,1,危险等级0
246,31,高中及以上,男,167.6,68.0,中,已婚,父母健在,有多个子女,平原,堵车,无风,冻雨,中,0.301,1,危险等级1
247,28,初中,男,172.7,69.4,中,未婚,父母健在,没有孩子,有山,通畅,软风,中雨,中,0.069,1,危险等级0
248,37,高中及以上,女,160.0,85.3,中,已婚,父母健在,有一子女,平原,堵车,软风,冰雹,小,0.317,1,危险等级1
249,29,高中及以上,男,177.8,72.6,轻,已婚,父母健在,没有孩子,有山,堵车,无风,雾,大,0.361,1,危险等级1
250,24,高中及以上,男,172.7,69.4,轻,已婚,父母健在,有一子女,平原,堵车,劲风,大到暴雪,大,0.021,1,危险等级0
251,26,小学及以下,男,170.2,80.7,重,未婚,父母健在,没有孩子,平原,堵车,狂风,霜冻,中,0.379,1,危险等级1
252,19,高中及以上,男,177.8,68.0,中,未婚,父母健在,没有孩子,平原,通畅,大风,中雨,大,0.281,1,危险等级1
253,29,初中,男,182.9,78.9,重,未婚,父母健在,没有孩子,平原,堵车,大风,冰雹,中,0.4970000000000001,1,危险等级1
254,31,初中,男,160.0,66.2,重,未婚,父母健在,没有孩子,有山,堵车,狂风,雨夹雪,大,0.033,1,危险等级0
255,30,初中,男,175.3,73.9,轻,未婚,父母健在,没有孩子,平原,通畅,轻风,中雨,中,0.07200000000000001,1,危险等级0
256,25,高中及以上,男,170.2,63.0,重,已婚,父母健在,没有孩子,有山,通畅,烈风,暴雨,大,0.172,1,危险等级1
257,33,高中及以上,男,185.4,101.2,重,未婚,父母健在,没有孩子,有山,通畅,狂风,多云,中,0.305,1,危险等级1
258,34,高中及以上,男,180.3,130.6,重,未婚,父母健在,没有孩子,有山,通畅,软风,暴雨,大,0.16699999999999998,1,危险等级1
259,40,高中及以上,男,177.8,117.9,重,未婚,父母健在,没有孩子,平原,堵车,暴风,阴天,中,0.488,1,危险等级1
260,28,初中,男,182.9,82.6,中,未婚,父母健在,没有孩子,有山,堵车,疾风,雾,小,0.12,1,危险等级0
261,20,初中,男,172.7,83.5,中,未婚,父母健在,没有孩子,有山,通畅,烈风,多云,小,0.457,1,危险等级1
262,21,初中,男,174.42525773195874,81.2,重,已婚,父母健在,有一子女,有山,堵车,狂风,暴雨,小,0.299,1,危险等级1
263,38,初中,男,160.0,65.8,重,已婚,父母健在,没有孩子,有山,通畅,狂风,雨夹雪,大,0.024,1,危险等级0
264,43,初中,男,170.2,99.8,轻,已婚,父母健在,有一子女,平原,堵车,暴风,小雨,中,0.44799999999999995,1,危险等级1
265,31,高中及以上,男,177.8,97.1,重,未婚,父母健在,没有孩子,平原,通畅,微风,雷阵雨,小,0.198,1,危险等级1
266,30,初中,男,170.2,91.6,轻,已婚,父母健在,有一子女,有山,通畅,狂风,霜冻,小,0.298,1,危险等级1
267,36,初中,男,162.6,87.5,中,未婚,父母健在,没有孩子,有山,堵车,强风,阴天,中,0.185,1,危险等级1
268,29,高中及以上,男,167.6,76.7,轻,已婚,父母健在,有一子女,平原,堵车,强风,阴天,小,0.215,1,危险等级1
269,32,高中及以上,男,167.6,81.6,轻,已婚,父母健在,有一子女,有山,通畅,轻风,暴雨,小,0.364,1,危险等级1
270,22,初中,男,172.7,68.9,轻,已婚,父母健在,有一子女,有山,堵车,疾风,小雨,中,0.08800000000000001,1,危险等级0
271,25,初中,男,167.6,78.9,重,已婚,父母健在,有一子女,平原,堵车,无风,暴雨,小,0.462,1,危险等级1
272,32,初中,男,175.3,101.2,重,未婚,父母健在,没有孩子,平原,通畅,微风,雾,小,0.23199999999999998,1,危险等级1
273,20,初中,男,188.0,87.5,轻,未婚,父母健在,没有孩子,有山,通畅,和风,中雨,大,0.26,1,危险等级1
274,21,初中,男,175.3,93.9,重,已婚,父母健在,没有孩子,有山,通畅,劲风,晴,大,0.496,1,危险等级1
275,38,初中,男,175.3,99.3,中,未婚,父母健在,没有孩子,有山,堵车,软风,雾,小,0.08,1,危险等级0
276,34,高中及以上,男,174.42525773195874,109.3,重,未婚,父母健在,没有孩子,平原,通畅,软风,多云,大,0.386,1,危险等级1
277,20,初中,男,188.0,98.9,中,未婚,父母健在,没有孩子,平原,堵车,台风,小雪,小,0.386,1,危险等级1
278,39,高中及以上,男,165.1,83.0,轻,已婚,父母健在,有多个子女,平原,堵车,微风,冻雨,大,0.364,1,危险等级1
279,29,高中及以上,男,154.9,72.6,重,已婚,父母健在,没有孩子,平原,通畅,强风,中雪,中,0.496,1,危险等级1
280,20,高中及以上,男,175.3,59.9,重,已婚,父母健在,有一子女,平原,堵车,无风,中雪,中,0.4920000000000001,1,危险等级1
281,25,初中,男,167.6,68.0,重,未婚,父母健在,没有孩子,平原,通畅,暴风,冻雨,大,0.10099999999999999,1,危险等级0
282,31,小学及以下,男,180.3,79.4,轻,已婚,父母健在,有一子女,有山,通畅,微风,小雨,大,0.272,1,危险等级1
283,31,小学及以下,男,172.7,92.1,重,未婚,父母健在,没有孩子,平原,堵车,软风,中雪,小,0.258,1,危险等级1
284,31,初中,男,170.2,119.7,中,未婚,父母健在,没有孩子,有山,通畅,疾风,雷阵雨,小,0.47700000000000004,1,危险等级1
285,23,初中,男,180.3,63.0,轻,未婚,父母健在,没有孩子,有山,通畅,强风,雨夹雪,中,0.253,1,危险等级1
286,23,初中,男,174.42525773195874,85.3,重,已婚,父母健在,有一子女,平原,通畅,暴风,冰雹,大,0.221,1,危险等级1
287,23,初中,男,172.7,83.5,轻,未婚,父母健在,没有孩子,平原,堵车,强风,冻雨,大,0.302,1,危险等级1
288,23,初中,男,165.1,96.6,重,已婚,父母健在,有多个子女,平原,通畅,软风,小雪,小,0.125,1,危险等级0
289,39,高中及以上,男,177.8,77.1,重,未婚,父母健在,没有孩子,平原,堵车,和风,小雨,中,0.027999999999999997,1,危险等级0
290,32,初中,男,170.2,104.8,轻,未婚,父母健在,没有孩子,平原,通畅,劲风,冻雨,大,0.231,1,危险等级1
291,23,初中,男,172.7,114.3,轻,已婚,父母健在,有一子女,平原,通畅,强风,雨夹雪,小,0.37799999999999995,1,危险等级1
292,21,高中及以上,男,177.8,68.5,轻,未婚,父母健在,没有孩子,平原,通畅,强风,霜冻,中,0.5,1,危险等级1
293,25,初中,男,170.2,68.0,中,已婚,父母健在,有一子女,有山,堵车,台风,暴雨,小,0.28600000000000003,1,危险等级1
294,21,高中及以上,男,185.4,68.0,重,未婚,父母健在,没有孩子,有山,堵车,烈风,暴雨,小,0.133,1,危险等级0
295,20,初中,男,185.4,91.2,重,未婚,父母健在,没有孩子,平原,通畅,狂风,小雪,大,0.11699999999999999,1,危险等级0
296,25,高中及以上,男,170.2,83.9,轻,未婚,父母健在,没有孩子,平原,通畅,台风,中雨,小,0.10400000000000001,1,危险等级0
297,27,初中,男,170.2,81.6,中,已婚,父母健在,有多个子女,有山,堵车,暴风,大雨,中,0.44,1,危险等级1
298,19,初中,男,172.7,70.8,中,已婚,父母健在,有多个子女,有山,通畅,轻风,中雨,大,0.474,1,危险等级1
299,24,初中,男,165.1,73.9,重,已婚,父母健在,有一子女,平原,通畅,烈风,霜冻,大,0.10400000000000001,1,危险等级0
300,28,高中及以上,男,165.1,79.8,轻,未婚,父母健在,没有孩子,有山,堵车,轻风,小雪,小,0.048,1,危险等级0
301,27,高中及以上,男,167.6,65.3,重,未婚,父母健在,没有孩子,平原,通畅,大风,霜冻,大,0.46,1,危险等级1
302,29,高中及以上,男,175.3,73.5,中,未婚,父母健在,没有孩子,有山,堵车,狂风,阴天,中,0.365,1,危险等级1
303,36,高中及以上,男,188.0,94.8,中,未婚,父母健在,没有孩子,有山,通畅,台风,暴雨,中,0.013000000000000001,1,危险等级0
304,30,高中及以上,男,190.5,128.8,轻,未婚,父母健在,没有孩子,有山,通畅,暴风,冰雹,大,0.299,1,危险等级1
305,46,初中,男,188.0,86.2,重,未婚,父母健在,没有孩子,有山,堵车,大风,大雨,小,0.128,1,危险等级0
306,30,高中及以上,男,172.7,75.7,中,已婚,父母健在,有多个子女,有山,通畅,无风,晴,大,0.14,1,危险等级0
307,37,高中及以上,男,180.3,103.9,重,未婚,父母健在,没有孩子,平原,堵车,和风,阴天,大,0.33399999999999996,1,危险等级1
308,36,高中及以上,男,175.3,104.3,轻,已婚,父母健在,没有孩子,平原,堵车,台风,雨夹雪,小,0.23600000000000002,1,危险等级1
309,32,高中及以上,男,182.9,77.1,中,未婚,父母健在,没有孩子,平原,堵车,和风,冻雨,大,0.424,1,危险等级1
310,20,高中及以上,男,170.2,61.2,轻,已婚,父母健在,没有孩子,平原,通畅,轻风,冰雹,大,0.366,1,危险等级1
311,22,初中,男,170.2,83.5,中,已婚,父母健在,有一子女,平原,堵车,暴风,雷阵雨,中,0.413,1,危险等级1
312,30,初中,男,160.0,71.7,中,已婚,父母健在,有一子女,有山,通畅,轻风,冰雹,小,0.33299999999999996,1,危险等级1
313,39,高中及以上,男,170.2,97.5,轻,已婚,父母健在,没有孩子,平原,堵车,和风,雾,小,0.147,1,危险等级0
314,24,高中及以上,男,180.3,78.9,重,未婚,父母健在,没有孩子,有山,通畅,轻风,冰雹,中,0.08900000000000001,1,危险等级0
315,23,高中及以上,男,170.2,93.0,中,已婚,父母健在,有多个子女,有山,通畅,微风,阴天,大,0.433,1,危险等级1
316,31,初中,男,172.7,78.5,中,未婚,父母健在,没有孩子,平原,堵车,无风,小雨,大,0.115,1,危险等级0
317,19,初中,男,170.2,83.5,中,未婚,父母健在,没有孩子,有山,通畅,劲风,雨夹雪,小,0.243,1,危险等级1
318,27,高中及以上,男,180.3,118.4,重,未婚,父母健在,没有孩子,有山,通畅,台风,多云,小,0.035,1,危险等级0
319,24,初中,男,180.3,88.0,中,未婚,父母健在,没有孩子,有山,堵车,轻风,晴,大,0.364,1,危险等级1
320,22,初中,男,172.7,76.7,中,未婚,父母健在,没有孩子,平原,通畅,劲风,暴雨,中,0.162,1,危险等级1
321,24,初中,男,170.2,71.2,轻,已婚,父母健在,有多个子女,有山,堵车,狂风,暴雨,中,0.168,1,危险等级1
322,19,高中及以上,男,167.6,74.4,中,已婚,父母健在,没有孩子,平原,堵车,轻风,中雨,小,0.092,1,危险等级0
323,26,高中及以上,男,165.1,58.5,中,已婚,父母健在,有一子女,平原,堵车,和风,多云,小,0.452,1,危险等级1
324,21,初中,男,160.0,77.6,中,未婚,父母健在,没有孩子,平原,通畅,和风,阴天,大,0.303,1,危险等级1
325,25,初中,男,175.3,71.2,轻,未婚,父母健在,没有孩子,平原,通畅,无风,霜冻,小,0.445,1,危险等级1
326,19,初中,男,167.6,64.4,中,未婚,父母健在,没有孩子,有山,通畅,轻风,大雨,中,0.052000000000000005,1,危险等级0
327,34,初中,男,182.9,81.6,中,已婚,父母健在,没有孩子,平原,堵车,软风,多云,小,0.22699999999999998,1,危险等级1
328,41,初中,男,165.1,74.8,重,未婚,父母健在,没有孩子,平原,通畅,烈风,晴,小,0.35100000000000003,1,危险等级1
329,23,初中,男,177.8,73.9,轻,已婚,父母健在,有一子女,平原,通畅,大风,雾,中,0.44299999999999995,1,危险等级1
330,39,高中及以上,男,190.5,92.5,轻,未婚,父母健在,没有孩子,平原,通畅,强风,中雪,小,0.313,1,危险等级1
331,30,初中,男,175.3,68.0,重,已婚,父母健在,有一子女,平原,堵车,暴风,冰雹,小,0.067,1,危险等级0
332,28,高中及以上,男,160.0,78.0,中,已婚,父母健在,有多个子女,平原,通畅,强风,中雨,中,0.31,1,危险等级1
333,21,初中,男,177.8,79.8,中,未婚,父母健在,没有孩子,平原,通畅,和风,小雪,小,0.037000000000000005,1,危险等级0
334,19,高中及以上,男,182.9,74.8,轻,未婚,父母健在,没有孩子,平原,堵车,暴风,雷阵雨,中,0.37799999999999995,1,危险等级1
335,36,小学及以下,男,177.8,101.6,轻,已婚,父母健在,没有孩子,平原,通畅,无风,冻雨,小,0.33799999999999997,1,危险等级1
336,33,高中及以上,男,185.4,113.4,中,未婚,父母健在,没有孩子,平原,通畅,强风,雾,大,0.175,1,危险等级1
337,39,初中,男,167.6,86.2,中,已婚,父母健在,有多个子女,有山,通畅,疾风,阴天,中,0.012,1,危险等级0
338,23,初中,男,177.8,93.9,中,未婚,父母健在,没有孩子,平原,堵车,台风,中雨,小,0.086,1,危险等级0
339,20,初中,男,180.3,99.8,轻,未婚,父母健在,没有孩子,有山,通畅,烈风,雨夹雪,大,0.499,1,危险等级1
340,20,初中,男,170.2,86.2,重,未婚,父母健在,没有孩子,平原,通畅,和风,大雨,中,0.435,1,危险等级1
341,23,高中及以上,男,170.2,88.5,中,未婚,父母健在,没有孩子,平原,堵车,大风,霜冻,中,0.41600000000000004,1,危险等级1
342,24,高中及以上,男,182.9,63.5,中,已婚,父母健在,有一子女,有山,堵车,狂风,雾,大,0.33299999999999996,1,危险等级1
343,44,初中,男,172.7,76.2,重,未婚,父母健在,没有孩子,有山,通畅,无风,多云,小,0.131,1,危险等级0
344,49,初中,男,175.3,93.0,重,未婚,父母健在,没有孩子,平原,通畅,软风,雷阵雨,中,0.198,1,危险等级1
345,35,高中及以上,男,165.1,67.1,重,未婚,父母健在,没有孩子,平原,通畅,无风,晴,大,0.052000000000000005,1,危险等级0
346,22,高中及以上,男,177.8,101.6,中,已婚,父母健在,没有孩子,有山,通畅,疾风,雨夹雪,大,0.064,1,危险等级0
347,26,初中,男,154.9,103.0,中,未婚,父母健在,没有孩子,有山,堵车,和风,霜冻,小,0.125,1,危险等级0
348,37,初中,男,172.7,103.9,轻,未婚,父母健在,没有孩子,平原,堵车,烈风,晴,小,0.474,1,危险等级1
